id,codigo,nombre,zonaId
30912,80930,12F,2132
30913,80955,12M,2132
30914,80931,13F,2132
30915,80956,13M,2132
30916,80932,14F,2132
30917,80957,14M,2132
30918,80933,15F,2132
30919,80958,15M,2132
30920,80934,16F,2132
30921,80959,16M,2132
30922,80935,17F,2132
30923,80960,17M,2132
30924,80936,18F,2132
30925,80961,18M,2132
30926,80937,19F,2132
30927,80962,19M,2132
30928,80938,20F,2132
30929,80963,20M,2132
30930,80939,21F,2132
30931,80964,21M,2132
30932,80940,22F,2132
30933,80965,22M,2132
30934,80941,23F,2132
30935,80966,23M,2132
30936,80942,24F,2132
30937,80967,24M,2132
30938,80943,25F,2132
30939,80968,25M,2132
30940,80969,26M,2132
30941,80977,1F,2133
30942,80978,1M,2133
30943,81139,1F,2134
30944,81147,1M,2134
30945,81140,2F,2134
30946,81148,2M,2134
30947,81141,3F,2134
30948,81149,3M,2134
30949,81142,4F,2134
30950,81150,4M,2134
30951,81143,5F,2134
30952,81151,5M,2134
30953,81144,6F,2134
30954,81152,6M,2134
30955,81145,7F,2134
30956,81153,7M,2134
30957,81146,8F,2134
30958,81154,8M,2134
30959,81155,1F,2135
30960,81165,1M,2135
30961,81156,2F,2135
30962,81166,2M,2135
30963,81157,3F,2135
30964,81167,3M,2135
30965,81158,4F,2135
30966,81168,4M,2135
30967,81159,5F,2135
30968,81169,5M,2135
30969,81160,6F,2135
30970,81170,6M,2135
30971,81161,7F,2135
30972,81171,7M,2135
30973,81162,8F,2135
30974,81172,8M,2135
30975,81163,9F,2135
30976,81173,9M,2135
30977,81164,10F,2135
30978,81174,10M,2135
30979,80979,1F,2136
30980,81059,1M,2136
30981,80980,2F,2136
30982,81060,2M,2136
30983,80981,3F,2136
30984,81061,3M,2136
30985,80982,4F,2136
30986,81062,4M,2136
30987,80983,5F,2136
30988,81063,5M,2136
30989,80984,6F,2136
30990,81064,6M,2136
30991,80985,7F,2136
30992,81065,7M,2136
30993,80986,8F,2136
30994,81066,8M,2136
30995,80987,9F,2136
30996,81067,9M,2136
30997,80988,10F,2136
30998,81068,10M,2136
30999,80989,11F,2136
31000,81069,11M,2136
31001,80990,12F,2136
31002,81070,12M,2136
31003,80991,13F,2136
31004,81071,13M,2136
31005,80992,14F,2136
31006,81072,14M,2136
31007,80993,15F,2136
31008,81073,15M,2136
31009,80994,16F,2136
31010,81074,16M,2136
31011,80995,17F,2136
31012,81075,17M,2136
31013,80996,18F,2136
31014,81076,18M,2136
31015,80997,19F,2136
31016,81077,19M,2136
31017,80998,20F,2136
31018,81078,20M,2136
31019,80999,21F,2136
31020,81079,21M,2136
31021,81000,22F,2136
31022,81080,22M,2136
31023,81001,23F,2136
31024,81081,23M,2136
31025,81002,24F,2136
31026,81082,24M,2136
31027,81003,25F,2136
31028,81083,25M,2136
31029,81004,26F,2136
31030,81084,26M,2136
31031,81005,27F,2136
31032,81085,27M,2136
31033,81006,28F,2136
31034,81086,28M,2136
31035,81007,29F,2136
31036,81087,29M,2136
31037,81008,30F,2136
31038,81088,30M,2136
31039,81009,31F,2136
31040,81089,31M,2136
31041,81010,32F,2136
31042,81090,32M,2136
31043,81011,33F,2136
31044,81091,33M,2136
31045,81012,34F,2136
31046,81092,34M,2136
31047,81013,35F,2136
31048,81093,35M,2136
31049,81014,36F,2136
31050,81094,36M,2136
31051,81015,37F,2136
31052,81095,37M,2136
31053,81016,38F,2136
31054,81096,38M,2136
31055,81017,39F,2136
31056,81097,39M,2136
31057,81018,40F,2136
31058,81098,40M,2136
31059,81019,41F,2136
31060,81099,41M,2136
31061,81020,42F,2136
31062,81100,42M,2136
31063,81021,43F,2136
31064,81101,43M,2136
31065,81022,44F,2136
31066,81102,44M,2136
31067,81023,45F,2136
31068,81103,45M,2136
31069,81024,46F,2136
31070,81104,46M,2136
31071,81025,47F,2136
31072,81105,47M,2136
31073,81026,48F,2136
31074,81106,48M,2136
31075,81027,49F,2136
31076,81107,49M,2136
31077,81028,50F,2136
31078,81108,50M,2136
31079,81029,51F,2136
31080,81109,51M,2136
31081,81030,52F,2136
31082,81110,52M,2136
31083,81031,53F,2136
31084,81111,53M,2136
31085,81032,54F,2136
31086,81112,54M,2136
31087,81033,55F,2136
31088,81113,55M,2136
31089,81034,56F,2136
31090,81114,56M,2136
31091,81035,57F,2136
31092,81115,57M,2136
31093,81036,58F,2136
31094,81116,58M,2136
31095,81037,59F,2136
31096,81117,59M,2136
31097,81038,60F,2136
31098,81118,60M,2136
31099,81039,61F,2136
31100,81119,61M,2136
31101,81040,62F,2136
31102,81120,62M,2136
31103,81041,63F,2136
31104,81121,63M,2136
31105,81042,64F,2136
31106,81122,64M,2136
31107,81043,65F,2136
31108,81123,65M,2136
31109,81044,66F,2136
31110,81124,66M,2136
31111,81045,67F,2136
31112,81125,67M,2136
31113,81046,68F,2136
31114,81126,68M,2136
31115,81047,69F,2136
31116,81127,69M,2136
31117,81048,70F,2136
31118,81128,70M,2136
31119,81049,71F,2136
31120,81129,71M,2136
31121,81050,72F,2136
31122,81130,72M,2136
31123,81051,73F,2136
31124,81131,73M,2136
31125,81052,74F,2136
31126,81132,74M,2136
31127,81053,75F,2136
31128,81133,75M,2136
31129,81054,76F,2136
31130,81134,76M,2136
31131,81055,77F,2136
31132,81135,77M,2136
31133,81056,78F,2136
31134,81136,78M,2136
31135,81057,79F,2136
31136,81137,79M,2136
31137,81058,80F,2136
31138,81138,80M,2136
31139,81175,1F,2137
31140,81178,1M,2137
31141,81176,2F,2137
31142,81179,2M,2137
31143,81177,3F,2137
31144,81180,3M,2137
31145,81181,1F,2138
31146,81196,1M,2138
31147,81182,2F,2138
31148,81197,2M,2138
31149,81183,3F,2138
31150,81198,3M,2138
31151,81184,4F,2138
31152,81199,4M,2138
31153,81185,5F,2138
31154,81200,5M,2138
31155,81186,6F,2138
31156,81201,6M,2138
31157,81187,7F,2138
31158,81202,7M,2138
31159,81188,8F,2138
31160,81203,8M,2138
31161,81189,9F,2138
31162,81204,9M,2138
31163,81190,10F,2138
31164,81205,10M,2138
31165,81191,11F,2138
31166,81206,11M,2138
31167,81192,12F,2138
31168,81207,12M,2138
31169,81193,13F,2138
31170,81208,13M,2138
31171,81194,14F,2138
31172,81209,14M,2138
31173,81195,15F,2138
31174,81210,15M,2138
31175,81211,1F,2139
31176,81223,1M,2139
31177,81212,2F,2139
31178,81224,2M,2139
31179,81213,3F,2139
31180,81225,3M,2139
31181,81214,4F,2139
31182,81226,4M,2139
31183,81215,5F,2139
31184,81227,5M,2139
31185,81216,6F,2139
31186,81228,6M,2139
31187,81217,7F,2139
31188,81229,7M,2139
31189,81218,8F,2139
31190,81230,8M,2139
31191,81219,9F,2139
31192,81231,9M,2139
31193,81220,10F,2139
31194,81232,10M,2139
31195,81221,11F,2139
31196,81233,11M,2139
31197,81222,12F,2139
31198,81234,12M,2139
31199,81235,13M,2139
31200,83216,1F,2140
31201,83228,1M,2140
31202,83217,2F,2140
31203,83229,2M,2140
31204,83218,3F,2140
31205,83230,3M,2140
31206,83219,4F,2140
31207,83231,4M,2140
31208,83220,5F,2140
31209,83232,5M,2140
31210,83221,6F,2140
31211,83233,6M,2140
31212,83222,7F,2140
31213,83234,7M,2140
31214,83223,8F,2140
31215,83235,8M,2140
31216,83224,9F,2140
31217,83236,9M,2140
31218,83225,10F,2140
31219,83237,10M,2140
31220,83226,11F,2140
31221,83238,11M,2140
31222,83227,12F,2140
31223,83283,1F,2141
31224,83286,1M,2141
31225,83284,2F,2141
31226,83287,2M,2141
31227,83285,3F,2141
31228,83258,1F,2142
31229,83264,1M,2142
31230,83259,2F,2142
31231,83265,2M,2142
31232,83260,3F,2142
31233,83266,3M,2142
31234,83261,4F,2142
31235,83267,4M,2142
31236,83262,5F,2142
31237,83263,6F,2142
31238,83268,1F,2143
31239,83276,1M,2143
31240,83269,2F,2143
31241,83277,2M,2143
31242,83270,3F,2143
31243,83278,3M,2143
31244,83271,4F,2143
31245,83279,4M,2143
31246,83272,5F,2143
31247,83280,5M,2143
31248,83273,6F,2143
31249,83281,6M,2143
31250,83274,7F,2143
31251,83282,7M,2143
31252,83275,8F,2143
31253,83239,1F,2144
31254,83249,1M,2144
31255,83240,2F,2144
31256,83250,2M,2144
31257,83241,3F,2144
31258,83251,3M,2144
31259,83242,4F,2144
31260,83252,4M,2144
31261,83243,5F,2144
31262,83253,5M,2144
31263,83244,6F,2144
31264,83254,6M,2144
31265,83245,7F,2144
31266,83255,7M,2144
31267,83246,8F,2144
31268,83256,8M,2144
31269,83247,9F,2144
31270,83257,9M,2144
31271,83248,10F,2144
31272,83474,1F,2145
31273,83480,1M,2145
31274,83475,2F,2145
31275,83481,2M,2145
31276,83476,3F,2145
31277,83482,3M,2145
31278,83477,4F,2145
31279,83483,4M,2145
31280,83478,5F,2145
31281,83484,5M,2145
31282,83479,6F,2145
31283,83485,1F,2146
31284,83488,1M,2146
31285,83486,2F,2146
31286,83489,2M,2146
31287,83487,3F,2146
31288,83490,1F,2147
31289,83497,1M,2147
31290,83491,2F,2147
31291,83498,2M,2147
31292,83492,3F,2147
31293,83499,3M,2147
31294,83493,4F,2147
31295,83500,4M,2147
31296,83494,5F,2147
31297,83501,5M,2147
31298,83495,6F,2147
31299,83502,6M,2147
31300,83496,7F,2147
31301,83503,1F,2148
31302,83507,1M,2148
31303,83504,2F,2148
31304,83508,2M,2148
31305,83505,3F,2148
31306,83509,3M,2148
31307,83506,4F,2148
31308,83446,1F,2149
31309,83461,1M,2149
31310,83447,2F,2149
31311,83462,2M,2149
31312,83448,3F,2149
31313,83463,3M,2149
31314,83449,4F,2149
31315,83464,4M,2149
31316,83450,5F,2149
31317,83465,5M,2149
31318,83451,6F,2149
31319,83466,6M,2149
31320,83452,7F,2149
31321,83467,7M,2149
31322,83453,8F,2149
31323,83468,8M,2149
31324,83454,9F,2149
31325,83469,9M,2149
31326,83455,10F,2149
31327,83470,10M,2149
31328,83456,11F,2149
31329,83471,11M,2149
31330,83457,12F,2149
31331,83472,12M,2149
31332,83458,13F,2149
31333,83473,13M,2149
31334,83459,14F,2149
31335,83460,15F,2149
31336,83510,1F,2150
31337,83515,1M,2150
31338,83511,2F,2150
31339,83516,2M,2150
31340,83512,3F,2150
31341,83517,3M,2150
31342,83513,4F,2150
31343,83518,4M,2150
31344,83514,5F,2150
31345,83519,5M,2150
31346,83568,1F,2151
31347,83575,1M,2151
31348,83569,2F,2151
31349,83576,2M,2151
31350,83570,3F,2151
31351,83577,3M,2151
31352,83571,4F,2151
31353,83578,4M,2151
31354,83572,5F,2151
31355,83579,5M,2151
31356,83573,6F,2151
31357,83580,6M,2151
31358,83574,7F,2151
31359,83581,1F,2152
31360,83586,1M,2152
31361,83582,2F,2152
31362,83587,2M,2152
31363,83583,3F,2152
31364,83588,3M,2152
31365,83584,4F,2152
31366,83589,4M,2152
31367,83585,5F,2152
31368,83590,1F,2153
31369,83593,1M,2153
31370,83591,2F,2153
31371,83594,2M,2153
31372,83592,3F,2153
31373,83595,1F,2154
31374,83604,1M,2154
31375,83596,2F,2154
31376,83605,2M,2154
31377,83597,3F,2154
31378,83606,3M,2154
31379,83598,4F,2154
31380,83607,4M,2154
31381,83599,5F,2154
31382,83608,5M,2154
31383,83600,6F,2154
31384,83609,6M,2154
31385,83601,7F,2154
31386,83610,7M,2154
31387,83602,8F,2154
31388,83603,9F,2154
31389,83611,1F,2155
31390,83615,1M,2155
31391,83612,2F,2155
31392,83616,2M,2155
31393,83613,3F,2155
31394,83617,3M,2155
31395,83614,4F,2155
31396,83520,1F,2156
31397,83545,1M,2156
31398,83521,2F,2156
31399,83546,2M,2156
31400,83522,3F,2156
31401,83547,3M,2156
31402,83523,4F,2156
31403,83548,4M,2156
31404,83524,5F,2156
31405,83549,5M,2156
31406,83525,6F,2156
31407,83550,6M,2156
31408,83526,7F,2156
31409,83551,7M,2156
31410,83527,8F,2156
31411,83552,8M,2156
31412,83528,9F,2156
31413,83553,9M,2156
31414,83529,10F,2156
31415,83554,10M,2156
31416,83530,11F,2156
31417,83555,11M,2156
31418,83531,12F,2156
31419,83556,12M,2156
31420,83532,13F,2156
31421,83557,13M,2156
31422,83533,14F,2156
31423,83558,14M,2156
31424,83534,15F,2156
31425,83559,15M,2156
31426,83535,16F,2156
31427,83560,16M,2156
31428,83536,17F,2156
31429,83561,17M,2156
31430,83537,18F,2156
31431,83562,18M,2156
31432,83538,19F,2156
31433,83563,19M,2156
31434,83539,20F,2156
31435,83564,20M,2156
31436,83540,21F,2156
31437,83565,21M,2156
31438,83541,22F,2156
31439,83566,22M,2156
31440,83542,23F,2156
31441,83567,23M,2156
31442,83543,24F,2156
31443,83544,25F,2156
31444,83618,1F,2157
31445,83625,1M,2157
31446,83619,2F,2157
31447,83626,2M,2157
31448,83620,3F,2157
31449,83627,3M,2157
31450,83621,4F,2157
31451,83628,4M,2157
31452,83622,5F,2157
31453,83629,5M,2157
31454,83623,6F,2157
31455,83630,6M,2157
31456,83624,7F,2157
31457,83775,1F,2158
31458,83784,1M,2158
31459,83776,2F,2158
31460,83785,2M,2158
31461,83777,3F,2158
31462,83786,3M,2158
31463,83778,4F,2158
31464,83787,4M,2158
31465,83779,5F,2158
31466,83788,5M,2158
31467,83780,6F,2158
31468,83789,6M,2158
31469,83781,7F,2158
31470,83790,7M,2158
31471,83782,8F,2158
31472,83783,9F,2158
31473,83872,1F,2159
31474,83879,1M,2159
31475,83873,2F,2159
31476,83880,2M,2159
31477,83874,3F,2159
31478,83881,3M,2159
31479,83875,4F,2159
31480,83882,4M,2159
31481,83876,5F,2159
31482,83877,6F,2159
31483,83878,7F,2159
31484,83883,1F,2160
31485,83893,1M,2160
31486,83884,2F,2160
31487,83894,2M,2160
31488,83885,3F,2160
31489,83895,3M,2160
31490,83886,4F,2160
31491,83896,4M,2160
31492,83887,5F,2160
31493,83897,5M,2160
31494,83888,6F,2160
31495,83898,6M,2160
31496,83889,7F,2160
31497,83899,7M,2160
31498,83890,8F,2160
31499,83900,8M,2160
31500,83891,9F,2160
31501,83901,9M,2160
31502,83892,10F,2160
31503,83902,10M,2160
31504,83903,11M,2160
31505,83791,1F,2161
31506,83832,1M,2161
31507,83792,2F,2161
31508,83833,2M,2161
31509,83793,3F,2161
31510,83834,3M,2161
31511,83794,4F,2161
31512,83835,4M,2161
31513,83795,5F,2161
31514,83836,5M,2161
31515,83796,6F,2161
31516,83837,6M,2161
31517,83797,7F,2161
31518,83838,7M,2161
31519,83798,8F,2161
31520,83839,8M,2161
31521,83799,9F,2161
31522,83840,9M,2161
31523,83800,10F,2161
31524,83841,10M,2161
31525,83801,11F,2161
31526,83842,11M,2161
31527,83802,12F,2161
31528,83843,12M,2161
31529,83803,13F,2161
31530,83844,13M,2161
31531,83804,14F,2161
31532,83845,14M,2161
31533,83805,15F,2161
31534,83846,15M,2161
31535,83806,16F,2161
31536,83847,16M,2161
31537,83807,17F,2161
31538,83848,17M,2161
31539,83808,18F,2161
31540,83849,18M,2161
31541,83809,19F,2161
31542,83850,19M,2161
31543,83810,20F,2161
31544,83851,20M,2161
31545,83811,21F,2161
31546,83852,21M,2161
31547,83812,22F,2161
31548,83853,22M,2161
31549,83813,23F,2161
31550,83854,23M,2161
31551,83814,24F,2161
31552,83855,24M,2161
31553,83815,25F,2161
31554,83856,25M,2161
31555,83816,26F,2161
31556,83857,26M,2161
31557,83817,27F,2161
31558,83858,27M,2161
31559,83818,28F,2161
31560,83859,28M,2161
31561,83819,29F,2161
31562,83860,29M,2161
31563,83820,30F,2161
31564,83861,30M,2161
31565,83821,31F,2161
31566,83862,31M,2161
31567,83822,32F,2161
31568,83863,32M,2161
31569,83823,33F,2161
31570,83864,33M,2161
31571,83824,34F,2161
31572,83865,34M,2161
31573,83825,35F,2161
31574,83866,35M,2161
31575,83826,36F,2161
31576,83867,36M,2161
31577,83827,37F,2161
31578,83868,37M,2161
31579,83828,38F,2161
31580,83869,38M,2161
31581,83829,39F,2161
31582,83870,39M,2161
31583,83830,40F,2161
31584,83871,40M,2161
31585,83831,41F,2161
31586,83748,1F,2162
31587,83762,1M,2162
31588,83749,2F,2162
31589,83763,2M,2162
31590,83750,3F,2162
31591,83764,3M,2162
31592,83751,4F,2162
31593,83765,4M,2162
31594,83752,5F,2162
31595,83766,5M,2162
31596,83753,6F,2162
31597,83767,6M,2162
31598,83754,7F,2162
31599,83768,7M,2162
31600,83755,8F,2162
31601,83769,8M,2162
31602,83756,9F,2162
31603,83770,9M,2162
31604,83757,10F,2162
31605,83771,10M,2162
31606,83758,11F,2162
31607,83772,11M,2162
31608,83759,12F,2162
31609,83773,12M,2162
31610,83760,13F,2162
31611,83774,13M,2162
31612,83761,14F,2162
31613,84180,1F,2163
31614,84190,1M,2163
31615,84181,2F,2163
31616,84191,2M,2163
31617,84182,3F,2163
31618,84192,3M,2163
31619,84183,4F,2163
31620,84193,4M,2163
31621,84184,5F,2163
31622,84194,5M,2163
31623,84185,6F,2163
31624,84195,6M,2163
31625,84186,7F,2163
31626,84196,7M,2163
31627,84187,8F,2163
31628,84197,8M,2163
31629,84188,9F,2163
31630,84189,10F,2163
31631,84222,1F,2164
31632,84238,1M,2164
31633,84223,2F,2164
31634,84239,2M,2164
31635,84224,3F,2164
31636,84240,3M,2164
31637,84225,4F,2164
31638,84241,4M,2164
31639,84226,5F,2164
31640,84242,5M,2164
31641,84227,6F,2164
31642,84243,6M,2164
31643,84228,7F,2164
31644,84244,7M,2164
31645,84229,8F,2164
31646,84245,8M,2164
31647,84230,9F,2164
31648,84246,9M,2164
31649,84231,10F,2164
31650,84247,10M,2164
31651,84232,11F,2164
31652,84248,11M,2164
31653,84233,12F,2164
31654,84249,12M,2164
31655,84234,13F,2164
31656,84250,13M,2164
31657,84235,14F,2164
31658,84251,14M,2164
31659,84236,15F,2164
31660,84237,16F,2164
31661,84198,1F,2165
31662,84211,1M,2165
31663,84199,2F,2165
31664,84212,2M,2165
31665,84200,3F,2165
31666,84213,3M,2165
31667,84201,4F,2165
31668,84214,4M,2165
31669,84202,5F,2165
31670,84215,5M,2165
31671,84203,6F,2165
31672,84216,6M,2165
31673,84204,7F,2165
31674,84217,7M,2165
31675,84205,8F,2165
31676,84218,8M,2165
31677,84206,9F,2165
31678,84219,9M,2165
31679,84207,10F,2165
31680,84220,10M,2165
31681,84208,11F,2165
31682,84221,11M,2165
31683,84209,12F,2165
31684,84210,13F,2165
31685,84120,1F,2166
31686,84153,1M,2166
31687,84121,2F,2166
31688,84154,2M,2166
31689,84122,3F,2166
31690,84155,3M,2166
31691,84123,4F,2166
31692,84156,4M,2166
31693,84124,5F,2166
31694,84157,5M,2166
31695,84125,6F,2166
31696,84158,6M,2166
31697,84126,7F,2166
31698,84159,7M,2166
31699,84127,8F,2166
31700,84160,8M,2166
31701,84128,9F,2166
31702,84161,9M,2166
31703,84129,10F,2166
31704,84162,10M,2166
31705,84130,11F,2166
31706,84163,11M,2166
31707,84131,12F,2166
31708,84164,12M,2166
31709,84132,13F,2166
31710,84165,13M,2166
31711,84133,14F,2166
31712,84166,14M,2166
31713,84134,15F,2166
31714,84167,15M,2166
31715,84135,16F,2166
31716,84168,16M,2166
31717,84136,17F,2166
31718,84169,17M,2166
31719,84137,18F,2166
31720,84170,18M,2166
31721,84138,19F,2166
31722,84171,19M,2166
31723,84139,20F,2166
31724,84172,20M,2166
31725,84140,21F,2166
31726,84173,21M,2166
31727,84141,22F,2166
31728,84174,22M,2166
31729,84142,23F,2166
31730,84175,23M,2166
31731,84143,24F,2166
31732,84176,24M,2166
31733,84144,25F,2166
31734,84177,25M,2166
31735,84145,26F,2166
31736,84178,26M,2166
31737,84146,27F,2166
31738,84179,27M,2166
31739,84147,28F,2166
31740,84148,29F,2166
31741,84149,30F,2166
31742,84150,31F,2166
31743,84151,32F,2166
31744,84152,33F,2166
31745,84303,1F,2167
31746,84312,1M,2167
31747,84304,2F,2167
31748,84313,2M,2167
31749,84305,3F,2167
31750,84314,3M,2167
31751,84306,4F,2167
31752,84315,4M,2167
31753,84307,5F,2167
31754,84316,5M,2167
31755,84308,6F,2167
31756,84317,6M,2167
31757,84309,7F,2167
31758,84318,7M,2167
31759,84310,8F,2167
31760,84319,8M,2167
31761,84311,9F,2167
31762,84325,1F,2168
31763,84326,1M,2168
31764,84272,1F,2169
31765,84284,1M,2169
31766,84273,2F,2169
31767,84285,2M,2169
31768,84274,3F,2169
31769,84286,3M,2169
31770,84275,4F,2169
31771,84287,4M,2169
31772,84276,5F,2169
31773,84288,5M,2169
31774,84277,6F,2169
31775,84289,6M,2169
31776,84278,7F,2169
31777,84290,7M,2169
31778,84279,8F,2169
31779,84291,8M,2169
31780,84280,9F,2169
31781,84292,9M,2169
31782,84281,10F,2169
31783,84282,11F,2169
31784,84283,12F,2169
31785,84320,1F,2170
31786,84323,1M,2170
31787,84321,2F,2170
31788,84324,2M,2170
31789,84322,3F,2170
31790,84293,1F,2171
31791,84298,1M,2171
31792,84294,2F,2171
31793,84299,2M,2171
31794,84295,3F,2171
31795,84300,3M,2171
31796,84296,4F,2171
31797,84301,4M,2171
31798,84297,5F,2171
31799,84302,5M,2171
31800,84327,1F,2172
31801,84334,1M,2172
31802,84328,2F,2172
31803,84335,2M,2172
31804,84329,3F,2172
31805,84336,3M,2172
31806,84330,4F,2172
31807,84337,4M,2172
31808,84331,5F,2172
31809,84338,5M,2172
31810,84332,6F,2172
31811,84333,7F,2172
31812,84252,1F,2173
31813,84263,1M,2173
31814,84253,2F,2173
31815,84264,2M,2173
31816,84254,3F,2173
31817,84265,3M,2173
31818,84255,4F,2173
31819,84266,4M,2173
31820,84256,5F,2173
31821,84267,5M,2173
31822,84257,6F,2173
31823,84268,6M,2173
31824,84258,7F,2173
31825,84269,7M,2173
31826,84259,8F,2173
31827,84270,8M,2173
31828,84260,9F,2173
31829,84271,9M,2173
31830,84261,10F,2173
31831,84262,11F,2173
31832,78515,1F,2174
31833,78536,1M,2174
31834,78516,2F,2174
31835,78537,2M,2174
31836,78517,3F,2174
31837,78538,3M,2174
31838,78518,4F,2174
31839,78539,4M,2174
31840,78519,5F,2174
31841,78540,5M,2174
31842,78520,6F,2174
31843,78541,6M,2174
31844,78521,7F,2174
31845,78542,7M,2174
31846,78522,8F,2174
31847,78543,8M,2174
31848,78523,9F,2174
31849,78544,9M,2174
31850,78524,10F,2174
31851,78545,10M,2174
31852,78525,11F,2174
31853,78546,11M,2174
31854,78526,12F,2174
31855,78547,12M,2174
31856,78527,13F,2174
31857,78548,13M,2174
31858,78528,14F,2174
31859,78549,14M,2174
31860,78529,15F,2174
31861,78550,15M,2174
31862,78530,16F,2174
31863,78551,16M,2174
31864,78531,17F,2174
31865,78552,17M,2174
31866,78532,18F,2174
31867,78553,18M,2174
31868,78533,19F,2174
31869,78554,19M,2174
31870,78534,20F,2174
31871,78555,20M,2174
31872,78535,21F,2174
31873,78556,21M,2174
31874,78557,1F,2175
31875,78560,1M,2175
31876,78558,2F,2175
31877,78561,2M,2175
31878,78559,3F,2175
31879,78562,3M,2175
31880,78563,1F,2176
31881,78596,1M,2176
31882,78564,2F,2176
31883,78597,2M,2176
31884,78565,3F,2176
31885,78598,3M,2176
31886,78566,4F,2176
31887,78599,4M,2176
31888,78567,5F,2176
31889,78600,5M,2176
31890,78568,6F,2176
31891,78601,6M,2176
31892,78569,7F,2176
31893,78602,7M,2176
31894,78570,8F,2176
31895,78603,8M,2176
31896,78571,9F,2176
31897,78604,9M,2176
31898,78572,10F,2176
31899,78605,10M,2176
31900,78573,11F,2176
31901,78606,11M,2176
31902,78574,12F,2176
31903,78607,12M,2176
31904,78575,13F,2176
31905,78608,13M,2176
31906,78576,14F,2176
31907,78609,14M,2176
31908,78577,15F,2176
31909,78610,15M,2176
31910,78578,16F,2176
31911,78611,16M,2176
31912,78579,17F,2176
31913,78612,17M,2176
31914,78580,18F,2176
31915,78613,18M,2176
31916,78581,19F,2176
31917,78614,19M,2176
31918,78582,20F,2176
31919,78615,20M,2176
31920,78583,21F,2176
31921,78616,21M,2176
31922,78584,22F,2176
31923,78617,22M,2176
31924,78585,23F,2176
31925,78618,23M,2176
31926,78586,24F,2176
31927,78619,24M,2176
31928,78587,25F,2176
31929,78620,25M,2176
31930,78588,26F,2176
31931,78621,26M,2176
31932,78589,27F,2176
31933,78622,27M,2176
31934,78590,28F,2176
31935,78623,28M,2176
31936,78591,29F,2176
31937,78624,29M,2176
31938,78592,30F,2176
31939,78625,30M,2176
31940,78593,31F,2176
31941,78626,31M,2176
31942,78594,32F,2176
31943,78627,32M,2176
31944,78595,33F,2176
31945,78628,33M,2176
31946,78629,1F,2177
31947,78632,1M,2177
31948,78630,2F,2177
31949,78633,2M,2177
31950,78631,3F,2177
31951,78634,1F,2178
31952,78637,1M,2178
31953,78635,2F,2178
31954,78638,2M,2178
31955,78636,3F,2178
31956,78639,3M,2178
31957,78640,1F,2179
31958,78646,1M,2179
31959,78641,2F,2179
31960,78647,2M,2179
31961,78642,3F,2179
31962,78648,3M,2179
31963,78643,4F,2179
31964,78649,4M,2179
31965,78644,5F,2179
31966,78650,5M,2179
31967,78645,6F,2179
31968,78651,6M,2179
31969,78652,1F,2180
31970,78772,1M,2180
31971,78653,2F,2180
31972,78773,2M,2180
31973,78654,3F,2180
31974,78774,3M,2180
31975,78655,4F,2180
31976,78775,4M,2180
31977,78656,5F,2180
31978,78776,5M,2180
31979,78657,6F,2180
31980,78777,6M,2180
31981,78658,7F,2180
31982,78778,7M,2180
31983,78659,8F,2180
31984,78779,8M,2180
31985,78660,9F,2180
31986,78780,9M,2180
31987,78661,10F,2180
31988,78781,10M,2180
31989,78662,11F,2180
31990,78782,11M,2180
31991,78663,12F,2180
31992,78783,12M,2180
31993,78664,13F,2180
31994,78784,13M,2180
31995,78665,14F,2180
31996,78785,14M,2180
31997,78666,15F,2180
31998,78786,15M,2180
31999,78667,16F,2180
32000,78787,16M,2180
32001,78668,17F,2180
32002,78788,17M,2180
32003,78669,18F,2180
32004,78789,18M,2180
32005,78670,19F,2180
32006,78790,19M,2180
32007,78671,20F,2180
32008,78791,20M,2180
32009,78672,21F,2180
32010,78792,21M,2180
32011,78673,22F,2180
32012,78793,22M,2180
32013,78674,23F,2180
32014,78794,23M,2180
32015,78675,24F,2180
32016,78795,24M,2180
32017,78676,25F,2180
32018,78796,25M,2180
32019,78677,26F,2180
32020,78797,26M,2180
32021,78678,27F,2180
32022,78798,27M,2180
32023,78679,28F,2180
32024,78799,28M,2180
32025,78680,29F,2180
32026,78800,29M,2180
32027,78681,30F,2180
32028,78801,30M,2180
32029,78682,31F,2180
32030,78802,31M,2180
32031,78683,32F,2180
32032,78803,32M,2180
32033,78684,33F,2180
32034,78804,33M,2180
32035,78685,34F,2180
32036,78805,34M,2180
32037,78686,35F,2180
32038,78806,35M,2180
32039,78687,36F,2180
32040,78807,36M,2180
32041,78688,37F,2180
32042,78808,37M,2180
32043,78689,38F,2180
32044,78809,38M,2180
32045,78690,39F,2180
32046,78810,39M,2180
32047,78691,40F,2180
32048,78811,40M,2180
32049,78692,41F,2180
32050,78812,41M,2180
32051,78693,42F,2180
32052,78813,42M,2180
32053,78694,43F,2180
32054,78814,43M,2180
32055,78695,44F,2180
32056,78815,44M,2180
32057,78696,45F,2180
32058,78816,45M,2180
32059,78697,46F,2180
32060,78817,46M,2180
32061,78698,47F,2180
32062,78818,47M,2180
32063,78699,48F,2180
32064,78819,48M,2180
32065,78700,49F,2180
32066,78820,49M,2180
32067,78701,50F,2180
32068,78821,50M,2180
32069,78702,51F,2180
32070,78822,51M,2180
32071,78703,52F,2180
32072,78823,52M,2180
32073,78704,53F,2180
32074,78824,53M,2180
32075,78705,54F,2180
32076,78825,54M,2180
