id,cand_1,cand_2,cand_3,cand_4,cand_5,cand_6,cand_7,cand_8,cand_9,cand_10,cand_11,cand_12,cand_13,cand_14,cand_15,cand_16,total_suf,blanco,nulo,juntaId
27809,106,1,13,6,4,47,3,3,40,0,2,26,1,2,1,11,319,11,42,38581
27821,104,3,12,9,0,35,1,1,43,1,0,35,6,6,0,4,309,14,35,38582
27829,90,2,23,4,1,32,1,1,31,1,1,45,1,5,0,9,289,7,35,38583
27840,72,1,10,6,1,25,0,0,27,2,0,35,1,2,0,8,207,5,12,38584
27851,75,2,17,7,1,44,5,2,24,0,1,62,1,10,0,3,281,7,20,38585
27860,97,5,6,5,0,27,1,0,18,0,0,64,3,3,0,3,256,4,20,38586
27870,107,2,12,4,3,34,4,2,31,1,3,49,1,5,1,14,312,18,21,38587
27880,99,2,12,9,1,17,0,0,31,0,3,78,1,5,1,6,300,8,24,38588
27891,80,4,12,3,0,39,7,1,34,1,0,68,3,3,0,9,310,8,38,38589
27900,99,2,15,9,0,45,5,1,38,0,0,61,1,2,1,6,313,14,14,38590
27905,73,0,16,3,0,33,3,0,34,0,1,59,3,6,1,7,289,13,37,38591
27915,66,2,4,10,3,34,1,0,42,0,2,73,3,2,0,6,289,14,27,38592
27925,86,1,11,6,0,37,2,1,41,0,1,59,3,1,1,9,299,13,27,38593
27935,86,1,11,12,0,36,0,3,34,0,0,59,0,3,0,7,277,7,18,38594
27943,89,1,14,0,1,47,6,0,39,0,0,47,3,5,0,7,306,13,34,38595
27952,109,1,10,9,0,32,1,0,30,1,1,47,1,3,0,7,276,8,16,38596
27243,83,1,1,4,0,79,9,9,51,0,1,32,0,1,0,2,304,9,22,33475
27254,63,1,0,1,1,91,10,5,56,3,0,34,0,3,1,2,311,10,30,33476
27270,89,4,2,1,0,68,11,1,67,0,0,33,0,5,1,4,317,6,25,33477
27282,101,2,0,0,0,82,16,2,63,0,2,28,1,3,0,8,334,9,17,33478
27293,89,3,2,1,1,62,15,3,74,0,0,20,0,3,2,3,312,11,23,33479
27303,76,5,1,0,0,83,8,1,63,3,0,23,3,2,0,3,326,10,45,33480
27316,63,5,1,3,0,68,7,0,83,0,1,25,1,0,0,1,304,10,36,33481
27328,97,1,0,1,0,79,10,0,63,1,0,34,1,1,1,3,320,5,23,33482
27342,98,1,0,0,0,77,7,2,64,1,0,25,0,2,0,2,311,8,23,33483
27353,84,4,0,0,0,86,7,3,67,0,1,24,0,3,0,0,321,18,24,33484
27365,76,2,2,1,0,78,14,1,32,0,2,53,1,2,0,2,296,10,20,33485
27376,69,1,3,0,0,84,13,2,35,0,0,49,0,1,0,3,300,12,28,33486
27386,78,1,5,2,0,83,9,3,43,1,0,44,1,2,0,1,294,4,17,33487
27397,72,3,0,0,0,88,13,0,61,0,2,49,0,2,0,5,313,1,17,33488
27409,90,7,4,1,0,53,8,1,102,0,0,14,0,2,0,0,309,5,22,33489
27419,83,0,3,0,0,64,12,0,77,0,2,24,0,4,0,5,323,11,38,33490
27430,77,2,2,1,0,88,12,0,34,0,0,51,2,1,1,0,293,4,18,33491
27441,63,1,2,3,0,96,9,1,44,0,2,50,3,2,0,2,307,11,18,33492
27453,90,1,0,6,0,77,10,1,43,1,0,37,0,2,0,0,297,7,22,33493
27464,76,1,1,4,1,86,6,0,47,0,1,48,1,3,0,1,298,4,16,33494
27476,87,4,2,0,0,72,4,2,70,0,0,24,1,0,2,3,310,9,30,33495
27487,76,4,2,2,0,102,7,2,50,0,2,32,0,2,1,7,319,6,22,33496
27499,68,4,0,5,0,90,12,0,66,0,0,31,0,0,0,2,310,5,27,33497
27513,78,2,6,7,0,90,19,0,62,0,0,21,0,1,0,2,326,10,28,33498
27525,69,4,1,4,1,64,16,0,60,1,0,48,2,0,0,3,301,10,18,33499
27536,68,7,1,1,0,100,7,1,57,0,2,36,0,2,1,3,320,8,26,33500
27547,68,1,2,3,0,93,11,1,47,0,0,38,2,5,0,2,309,10,26,33501
27558,72,2,5,3,0,86,14,2,48,0,0,45,2,1,0,4,321,12,25,33502
27572,102,4,0,1,1,56,9,1,95,0,0,17,0,1,0,3,322,25,7,33503
27582,96,3,3,2,0,68,8,0,82,1,1,14,0,1,1,7,328,12,29,33504
27597,72,5,1,2,0,86,11,2,42,1,0,49,0,5,0,4,308,4,24,33505
27608,70,0,1,4,0,77,10,2,61,0,0,38,1,2,0,1,304,5,32,33506
27619,88,2,0,2,0,71,9,0,57,0,0,40,1,0,1,5,313,10,27,33507
27628,67,5,3,0,0,87,16,2,58,0,1,30,1,1,3,5,319,9,31,33508
27643,77,0,1,2,0,90,12,1,49,2,0,40,1,3,1,3,309,3,24,33509
27652,64,1,0,2,1,107,8,1,54,0,0,37,0,5,0,1,320,8,31,33510
27664,79,3,1,1,0,73,9,1,48,0,1,43,0,0,0,5,298,3,31,33511
27677,80,3,3,1,1,75,7,2,56,1,0,41,2,1,2,3,302,3,18,33512
27688,71,3,0,1,0,88,10,1,39,1,1,74,1,2,0,3,308,5,8,33513
27699,63,1,3,1,0,99,14,0,50,0,0,53,0,1,2,4,311,5,15,33514
27711,69,2,1,3,0,84,11,2,38,1,0,54,0,1,0,5,305,4,30,33515
27721,81,1,2,3,0,77,8,3,29,0,0,51,3,3,5,4,302,2,30,33516
27732,94,0,1,1,0,56,11,1,58,0,2,43,0,5,0,3,304,3,26,33517
27744,68,1,1,1,0,86,10,1,47,0,1,48,1,2,0,3,303,5,28,33518
27755,92,4,0,3,0,71,7,0,58,1,5,33,3,1,0,1,301,5,18,33519
27766,81,1,1,2,0,92,7,2,50,0,0,33,2,1,0,5,307,6,24,33520
27777,82,8,1,2,1,83,10,2,46,0,0,43,1,1,0,0,298,3,15,33521
27789,81,0,7,2,0,100,16,1,44,3,0,30,1,4,1,1,320,11,18,33522
27803,79,2,0,1,1,69,12,1,34,1,1,58,2,1,0,5,316,17,33,33523
27814,79,1,2,1,0,97,15,2,31,0,0,34,2,3,1,1,311,10,32,33524
27825,67,4,0,1,1,81,11,3,42,0,0,49,1,1,0,4,292,2,25,33525
27835,70,5,0,1,0,86,24,4,37,1,2,36,2,2,1,1,307,8,27,33526
27845,95,4,0,2,0,59,9,1,75,1,1,18,0,6,0,2,311,12,26,33527
27853,81,6,0,3,1,81,13,1,60,0,3,25,1,3,0,5,320,7,30,33528
27864,94,3,1,3,1,68,10,1,64,0,1,31,1,2,0,2,308,6,20,33529
27874,87,6,0,1,0,76,10,0,59,0,0,31,1,2,1,4,314,8,28,33530
27886,105,3,0,2,1,80,9,0,64,0,2,14,0,0,0,2,312,12,21,33531
27896,95,4,0,1,0,71,9,1,80,0,0,14,0,5,0,4,329,10,35,33532
27907,79,1,1,2,0,62,7,1,102,0,0,14,1,3,1,3,317,9,31,33533
27919,76,2,4,2,0,89,4,2,80,1,1,21,3,1,0,5,321,14,15,33534
27929,88,5,2,4,1,73,10,1,74,0,0,26,2,1,2,0,311,7,15,33535
27940,73,4,2,1,0,88,6,2,76,0,0,24,0,3,1,3,314,8,23,33536
27950,86,2,1,2,0,71,8,2,66,1,0,25,0,4,0,1,300,4,27,33537
27960,96,2,4,1,1,70,17,3,59,1,1,39,2,3,0,3,331,10,19,33538
27971,85,4,0,4,0,68,12,4,42,1,0,42,2,3,1,3,302,9,22,33539
27980,71,2,2,3,0,87,24,1,41,0,0,52,0,2,0,4,313,10,13,33540
27993,94,5,3,6,2,75,9,1,40,0,0,39,1,0,0,5,311,8,22,33541
28006,79,4,1,2,0,97,15,1,30,1,1,50,2,1,0,3,309,6,16,33542
28017,111,0,0,2,0,76,12,4,47,1,0,38,1,1,1,1,314,2,17,33543
28027,91,2,1,2,0,73,11,1,46,0,0,58,2,0,0,1,311,5,18,33544
27244,67,7,4,2,0,76,15,4,42,0,0,52,0,2,1,2,304,3,27,29838
27255,65,2,1,2,0,78,12,2,43,0,0,57,1,3,0,3,299,2,28,29839
27263,53,4,4,1,1,70,22,8,54,0,1,58,2,5,0,4,314,0,27,29840
27278,59,4,2,5,0,70,15,6,51,0,2,61,1,1,0,2,301,3,19,29841
27290,68,3,7,2,1,65,20,4,52,0,0,52,0,2,1,3,312,3,29,29842
27302,54,5,2,2,0,39,15,1,34,0,0,41,2,0,0,1,221,3,22,29843
27313,25,1,1,1,0,31,1,3,6,1,1,22,1,1,0,0,108,1,12,29844
27323,63,7,7,2,1,78,14,3,39,0,0,52,1,1,0,1,309,2,37,29845
27335,74,4,2,14,0,62,7,5,46,0,0,72,0,2,3,2,317,0,24,29846
27348,56,6,3,1,0,70,14,2,56,0,1,60,2,4,1,3,303,4,20,29847
27362,79,5,3,5,2,68,11,3,36,0,0,71,0,1,0,0,301,1,16,29848
27375,66,3,2,1,0,76,15,3,46,0,0,49,4,6,0,4,310,3,32,29849
27387,66,5,1,3,0,72,14,1,41,0,0,65,0,2,0,1,308,7,30,29850
27398,54,4,6,4,0,73,9,2,43,0,0,70,2,0,0,0,291,1,23,29851
27408,73,10,1,4,3,55,12,4,46,0,0,70,1,3,0,1,316,4,29,29852
27422,55,4,2,2,0,73,21,4,53,0,1,63,2,4,0,2,315,1,28,29853
27433,25,4,0,3,0,39,6,4,26,1,0,22,1,2,1,1,144,0,9,29854
27443,51,2,6,1,1,69,19,6,39,1,0,45,2,2,0,4,281,4,29,29855
27457,66,9,5,2,1,54,24,2,70,1,0,39,1,4,1,5,333,5,44,29856
27469,70,12,0,7,0,56,10,1,70,0,0,37,0,5,0,2,318,7,41,29857
27481,56,6,5,1,0,76,13,3,68,1,0,37,1,1,0,3,316,1,44,29858
27493,66,6,3,5,0,58,7,2,55,1,0,50,0,2,0,1,294,4,34,29859
27505,38,3,1,0,1,43,12,2,49,0,1,21,0,4,0,1,194,0,18,29860
27516,54,6,2,4,2,66,21,4,52,3,0,57,1,2,1,6,303,2,20,29861
27527,67,7,1,4,0,60,13,6,43,0,0,68,0,0,0,2,307,5,31,29862
27537,43,5,3,0,0,77,17,6,41,1,0,69,2,5,2,3,301,3,24,29863
27551,69,5,1,1,0,57,18,7,35,0,0,67,2,9,0,5,314,5,33,29864
27563,54,9,4,1,1,61,13,4,57,2,0,63,1,2,0,2,314,8,32,29865
27577,30,2,4,0,0,30,7,3,19,0,1,36,0,2,0,1,144,1,8,29866
27587,21,3,3,0,0,27,8,2,17,0,0,27,0,1,0,1,126,2,14,29867
27599,61,4,2,0,0,76,14,3,54,0,3,46,0,3,4,1,303,1,31,29868
27610,77,6,3,4,1,54,16,4,59,1,2,49,2,2,2,0,310,3,25,29869
27621,80,6,4,3,0,62,11,5,36,0,1,48,3,2,5,4,309,3,36,29870
27633,73,6,3,3,0,72,16,6,29,0,0,57,0,1,1,1,311,12,31,29871
27647,44,8,7,2,1,64,14,3,19,2,0,61,0,1,1,2,254,4,21,29872
27659,58,4,2,2,0,47,8,4,40,1,2,54,2,4,0,1,260,0,31,29873
27671,46,7,5,0,0,56,18,0,38,0,0,54,0,0,0,11,264,1,28,29874
27682,54,4,0,3,0,54,9,4,41,1,0,64,0,2,0,2,260,3,19,29875
27694,38,10,6,1,1,55,15,0,35,1,0,49,2,3,2,2,252,6,26,29876
27707,59,4,5,6,0,44,2,0,26,0,0,80,1,0,0,0,240,5,8,29877
27719,38,5,4,0,0,63,4,5,55,1,0,41,1,5,3,3,256,5,23,29878
27729,58,2,1,5,0,34,5,4,28,0,0,58,1,5,2,1,225,2,19,29879
27742,53,1,5,1,1,60,13,2,35,0,0,66,1,2,2,5,274,2,26,29880
27753,58,6,4,5,1,45,11,1,24,0,0,63,0,1,0,4,249,3,23,29881
27762,45,4,3,0,0,40,9,3,11,0,0,58,0,3,0,1,199,2,20,29882
27774,52,4,1,4,1,49,6,6,53,0,0,55,2,4,1,3,261,1,19,29883
27785,48,4,7,1,0,87,25,2,41,1,1,60,2,2,2,4,319,3,29,29884
27795,77,2,2,2,0,73,14,5,35,0,1,66,1,5,0,1,317,4,28,29885
27806,9,2,1,1,0,18,5,0,8,0,0,22,0,1,1,2,77,0,7,29886
27817,62,13,0,2,1,45,12,5,88,0,0,21,1,2,2,6,318,12,44,29887
27832,81,9,4,2,2,34,10,1,92,1,2,32,4,3,1,0,327,4,45,29888
27843,74,9,4,3,1,60,15,3,66,0,0,33,3,2,0,0,326,8,45,29889
27854,70,10,5,3,0,46,10,1,106,0,1,23,3,2,1,5,331,6,39,29890
27865,72,8,3,4,1,52,9,4,82,0,0,18,1,8,1,3,327,11,50,29891
27877,65,11,1,0,0,42,6,3,76,1,2,19,3,2,0,3,272,6,32,29892
27887,29,3,0,0,0,27,3,2,50,1,0,16,3,2,0,2,168,1,28,29893
27898,37,3,5,2,1,100,21,5,43,0,1,21,2,0,0,1,269,4,23,29894
27909,42,2,4,2,1,99,7,1,44,2,2,24,1,4,0,2,262,0,25,29895
27920,43,6,4,0,0,104,27,4,36,0,0,31,0,1,0,2,281,0,23,29896
27931,37,3,1,5,0,92,18,1,36,0,2,42,1,3,0,0,262,3,19,29897
27941,36,4,1,1,0,106,18,7,52,2,0,29,0,2,1,2,277,3,13,29898
27949,38,1,3,0,1,116,14,2,41,0,0,32,1,1,1,3,273,0,19,29899
27961,57,3,4,1,1,96,17,0,53,0,0,32,0,1,0,0,294,5,24,29900
27970,41,4,0,2,0,85,12,7,51,0,1,25,0,2,0,4,268,7,27,29901
27983,48,1,2,3,0,86,16,3,47,0,0,30,1,1,0,0,263,4,21,29902
27994,44,2,3,2,2,98,10,10,45,0,0,27,1,0,0,4,265,3,14,29903
28007,48,4,1,1,1,102,24,0,24,0,0,34,1,5,0,3,277,0,29,29904
28016,46,0,3,0,0,102,19,3,24,1,0,32,0,1,2,3,258,2,20,29905
28026,35,2,2,0,0,95,16,0,52,2,0,33,0,1,1,4,275,4,28,29906
28036,43,2,2,1,0,99,10,2,34,1,1,42,2,2,0,2,271,2,26,29907
27245,26,6,8,3,0,94,25,8,52,1,0,54,1,2,0,2,297,2,13,34494
27260,33,8,2,7,0,76,13,6,49,0,1,54,2,1,0,1,284,3,27,34495
27267,30,4,9,4,0,96,13,0,34,0,1,74,0,1,0,2,289,2,19,34496
27274,14,9,2,3,0,99,7,0,50,0,1,88,0,1,0,2,287,2,9,34497
27285,29,7,2,2,1,80,12,3,42,1,1,65,1,2,1,1,278,4,24,34498
27296,30,7,6,1,0,80,8,2,70,1,1,56,2,4,1,3,293,2,18,34499
27307,31,8,7,1,0,88,14,3,77,1,3,44,1,5,2,2,313,3,23,34500
27319,35,5,3,5,0,86,11,3,78,0,0,44,1,1,0,1,295,0,22,34501
27329,44,4,4,0,0,92,22,1,51,1,1,45,1,3,1,1,299,4,24,34502
27338,30,6,3,4,1,82,13,2,49,0,0,64,1,3,1,1,281,0,20,34503
27347,35,3,6,2,0,84,23,0,37,1,1,68,2,4,2,1,288,2,17,34504
27358,36,6,5,8,0,89,13,4,36,0,0,59,2,2,0,0,286,3,23,34505
27368,37,6,7,8,0,97,18,1,40,0,0,67,2,1,0,3,308,3,21,34506
27380,43,11,5,5,0,93,12,2,34,0,0,68,0,1,1,2,288,2,9,34507
27391,26,2,4,1,0,88,21,3,41,2,0,76,1,0,0,3,284,1,15,34508
27402,38,0,2,5,1,78,19,3,61,0,0,65,3,2,2,2,297,1,15,34509
27413,35,7,3,1,0,79,19,1,51,0,0,54,3,4,0,10,301,1,33,34510
27423,27,9,3,1,0,85,14,4,45,0,0,72,1,2,4,1,293,4,21,34511
27432,18,7,3,2,0,103,17,2,30,0,1,70,1,2,0,2,286,1,27,34512
27442,35,12,3,4,2,89,6,1,64,0,2,60,3,2,1,5,307,2,15,34513
27451,32,6,6,4,1,88,15,1,67,0,0,56,2,4,1,3,306,2,18,34514
27462,29,11,3,3,1,70,20,1,57,0,0,60,1,3,0,2,292,4,27,34515
27472,29,6,7,1,0,70,15,2,58,0,0,60,2,6,0,4,296,9,27,34516
27483,24,10,0,4,2,97,12,1,46,1,1,63,2,1,1,1,284,1,17,34517
27494,22,3,1,3,0,82,18,4,38,2,0,85,4,2,1,1,287,2,19,34518
27503,20,6,0,3,2,79,23,4,38,0,0,97,1,4,1,2,292,0,12,34519
27514,24,3,5,2,2,91,24,1,32,1,3,81,1,2,2,2,294,4,14,34520
27523,33,7,3,4,0,85,9,6,34,0,0,77,2,2,0,1,288,1,23,34521
27533,29,7,5,4,0,79,25,3,25,0,0,78,1,0,1,3,282,5,16,34522
27543,46,5,2,1,0,58,2,3,55,0,0,54,0,2,0,1,251,1,20,34523
27552,30,3,9,4,0,94,12,1,51,0,1,46,0,3,0,2,288,3,29,34524
27562,16,1,0,2,0,28,12,0,16,0,1,33,0,1,0,0,113,0,3,34525
27570,29,10,5,0,0,84,18,2,69,0,1,47,1,2,1,3,301,8,21,34526
27580,33,11,2,3,0,91,7,1,65,0,0,46,2,5,2,1,294,3,22,34527
27590,38,8,3,4,0,82,12,3,79,0,1,35,2,3,0,2,293,2,19,34528
27601,41,11,2,4,0,77,13,2,88,0,1,36,0,1,0,3,296,3,14,34529
27612,26,15,8,0,0,91,23,2,77,0,0,39,5,2,1,2,311,7,13,34530
27623,20,21,5,5,0,85,12,0,68,2,0,37,2,1,0,0,291,7,26,34531
27632,31,13,3,3,1,87,20,3,64,0,0,39,2,3,3,1,301,10,18,34532
27640,33,19,0,6,1,73,10,4,86,1,1,42,1,2,1,5,301,3,13,34533
27651,48,18,3,1,0,80,9,2,77,1,0,30,2,5,1,5,304,6,16,34534
27662,31,12,5,3,0,71,9,2,101,0,1,28,0,0,2,2,284,0,17,34535
27673,27,9,7,4,3,79,16,5,91,0,0,33,1,2,1,4,300,5,13,34536
27684,22,9,5,6,2,89,13,0,83,0,0,46,0,1,2,4,299,3,14,34537
27695,28,14,3,2,0,91,15,3,66,0,0,57,2,2,1,2,302,2,14,34538
27704,35,12,6,6,0,74,16,2,73,1,1,41,0,3,1,2,298,3,22,34539
27716,31,5,6,4,1,76,8,0,90,1,2,41,3,2,0,3,306,6,27,34540
27726,36,7,1,5,0,104,11,4,56,2,1,49,2,2,2,1,304,1,20,34541
27736,27,14,4,0,0,96,10,1,52,1,1,50,2,3,0,4,286,1,20,34542
27747,39,12,3,3,0,79,13,1,72,0,1,47,1,2,1,4,291,4,9,34543
27758,28,13,2,0,0,96,16,1,58,0,1,60,0,2,0,2,299,2,17,34544
27769,40,14,5,5,2,74,6,4,85,1,2,48,3,4,0,0,312,6,13,34545
27779,14,5,3,0,0,31,6,0,64,0,1,9,0,3,0,3,155,3,13,34546
27790,19,8,1,1,1,31,8,0,54,0,0,14,0,3,0,2,171,8,21,34547
27797,19,1,2,2,0,21,2,2,43,0,0,13,1,0,2,0,126,3,15,34548
27810,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,34549
27823,11,0,0,0,0,0,0,0,6,0,0,4,0,0,0,2,27,2,2,34550
27830,28,10,2,1,0,83,22,3,40,0,0,88,2,2,0,0,296,1,14,34551
27841,28,5,4,3,0,89,14,5,43,0,0,64,0,2,1,1,277,3,15,34552
27849,41,1,2,1,0,69,13,1,36,0,0,77,1,3,0,2,273,0,26,34553
27859,37,5,3,2,1,66,14,3,43,0,0,79,1,2,0,3,283,1,23,34554
27869,33,3,5,2,1,78,18,4,25,0,0,82,1,4,0,1,282,2,23,34555
27879,31,4,5,6,1,70,13,2,32,0,2,77,2,4,0,1,273,1,22,34556
27889,42,3,3,1,0,68,14,1,40,0,0,75,2,2,1,4,270,1,13,34557
27899,41,4,7,4,1,79,10,1,30,0,0,81,2,2,2,1,275,1,9,34558
27908,31,6,4,2,0,77,19,9,32,1,1,67,3,2,0,3,277,5,15,34559
27917,30,3,1,6,0,71,11,3,32,1,2,91,0,2,1,1,274,1,18,34560
27927,29,5,10,3,1,62,20,2,43,0,0,66,1,10,0,8,288,1,27,34561
27936,43,5,5,4,0,67,14,4,42,0,0,73,2,2,0,3,279,13,2,34562
27944,39,2,3,2,0,80,18,4,43,1,0,65,0,0,0,3,285,4,21,34563
27246,70,4,1,1,0,52,10,0,29,0,0,65,5,2,0,5,281,2,35,37523
27259,76,1,1,5,0,49,6,3,37,0,0,63,0,2,1,1,272,5,22,37524
27265,71,4,3,3,1,54,7,1,34,0,0,63,1,5,0,4,281,4,26,37525
27275,63,11,2,8,0,52,6,0,47,0,1,65,0,1,0,3,288,6,23,37526
27286,80,2,4,1,0,54,9,0,38,0,0,65,2,3,1,3,294,10,22,37527
27297,74,3,2,5,0,53,1,0,43,1,1,64,0,4,0,5,284,5,23,37528
27308,64,2,2,7,1,60,10,1,35,0,0,66,1,3,1,2,292,10,26,37529
27317,67,3,2,4,1,48,7,2,37,0,1,62,0,1,0,2,268,4,27,37530
27326,58,1,5,2,1,59,6,1,50,0,0,78,1,1,0,2,294,6,23,37531
27336,85,7,4,5,0,39,4,1,42,0,0,54,3,1,0,4,272,6,17,37532
27345,87,2,3,8,0,43,6,2,36,1,1,39,2,2,1,8,278,9,28,37533
27356,77,4,2,6,0,51,4,4,34,1,1,40,1,3,1,6,258,4,19,37534
27369,74,3,6,3,0,41,7,0,44,1,0,58,2,1,0,4,278,5,29,37535
27379,88,2,4,8,0,42,5,1,33,1,1,45,5,0,2,8,271,5,21,37536
27390,79,4,2,1,1,47,6,1,36,1,1,39,2,5,1,3,265,11,25,37537
27401,84,4,0,8,1,44,3,2,28,0,0,45,1,1,1,4,258,7,25,37538
27412,63,3,6,2,1,45,11,2,37,1,2,58,2,3,0,3,275,9,27,37539
27434,73,2,0,8,0,39,5,0,32,0,0,63,3,2,1,3,261,4,26,37540
27448,67,1,0,1,3,38,4,1,28,0,4,52,3,2,0,7,266,5,50,37541
27458,90,10,2,2,0,38,5,2,39,0,1,34,0,2,1,5,263,16,18,37542
27468,67,2,1,3,1,40,4,2,61,0,0,54,1,0,2,5,280,13,24,37543
27478,82,3,2,4,0,33,3,2,42,1,2,64,1,1,2,3,279,9,25,37544
27488,67,7,0,1,0,46,8,1,35,1,0,67,3,0,1,1,272,4,30,37545
27502,77,4,4,4,0,36,6,2,50,1,1,47,2,2,0,2,270,4,28,37546
27512,59,0,3,2,0,66,4,1,49,0,1,66,2,2,1,5,289,7,23,37547
27522,78,4,2,2,0,54,2,0,37,1,1,48,4,5,1,4,272,6,23,37548
27532,69,1,6,2,0,54,8,0,33,0,1,74,1,3,0,4,283,3,24,37549
27545,64,6,2,1,0,37,6,2,58,4,1,50,3,3,0,4,276,6,29,37550
27557,66,5,2,2,0,54,6,0,36,0,2,70,2,3,0,4,283,11,20,37551
27567,98,1,1,5,0,35,5,0,36,2,2,47,3,2,0,4,267,7,19,37552
27586,82,7,7,2,2,46,8,3,33,0,0,46,1,7,1,4,280,1,30,37553
27596,82,4,1,2,1,39,4,0,48,1,0,63,2,2,0,4,270,1,16,37554
27605,97,9,7,2,1,36,9,1,30,2,0,42,0,5,0,9,271,4,19,37555
27616,77,3,5,7,1,36,4,3,37,0,0,68,3,2,0,0,269,3,20,37556
27627,83,4,4,4,0,51,5,0,36,0,1,44,2,2,1,8,280,2,33,37557
27638,67,7,1,4,1,46,8,0,46,0,1,73,1,3,0,6,284,5,15,37558
27645,75,1,0,4,0,43,9,2,45,2,3,46,1,3,0,8,273,8,23,37559
27656,75,2,1,8,0,64,5,1,32,0,0,47,0,0,0,1,275,8,31,37560
27666,60,7,1,3,2,31,5,2,41,1,0,54,0,2,0,9,276,8,50,37561
27676,76,3,2,3,0,56,5,1,50,1,3,49,1,2,0,4,288,10,22,37562
27686,83,3,3,2,0,47,2,3,37,0,0,51,3,3,0,6,281,5,33,37563
27697,89,3,2,9,1,38,5,4,43,0,0,44,2,0,1,8,277,8,20,37564
27705,62,6,3,3,2,51,5,0,35,2,0,55,4,2,0,6,275,8,31,37565
27715,92,4,2,9,1,36,4,1,39,0,4,33,3,2,0,6,273,9,28,37566
27727,73,7,2,1,0,50,3,2,34,0,3,68,1,2,0,4,282,3,29,37567
27737,80,5,2,8,0,44,4,1,41,0,1,54,1,2,0,0,277,6,28,37568
27746,90,3,2,2,0,61,9,1,24,0,3,41,5,0,0,6,281,7,27,37569
27757,84,5,1,8,0,34,3,0,42,0,1,61,3,1,0,1,260,6,10,37570
27768,63,0,2,2,0,47,7,3,47,0,1,75,1,1,0,6,290,2,33,37571
27780,66,3,2,6,0,41,3,5,41,0,2,63,2,2,0,5,261,1,18,37572
27787,86,4,2,3,0,34,3,0,44,0,0,39,3,9,0,8,278,2,41,37573
27796,81,3,4,4,0,43,5,2,36,0,2,51,0,2,1,3,264,8,19,37574
27807,78,3,5,2,0,47,3,0,66,0,1,37,1,4,0,4,281,3,27,37575
27818,70,3,2,7,0,36,2,0,44,0,0,69,2,2,1,5,259,2,14,37576
27827,63,2,4,6,1,50,6,1,45,0,0,54,1,3,0,4,269,5,24,37577
27836,73,2,1,2,2,38,1,2,36,0,2,48,1,4,0,5,253,8,28,37578
27848,75,3,3,2,1,37,3,1,38,1,0,65,2,3,1,5,276,4,32,37579
27858,68,6,3,2,1,41,5,2,45,0,1,65,0,1,0,2,265,7,16,37580
27868,83,1,2,1,1,42,9,1,31,0,0,50,2,3,1,4,256,4,21,37581
27878,75,4,3,5,0,50,5,4,46,0,0,53,5,2,0,5,281,5,18,37582
27888,70,4,7,3,0,45,6,2,46,0,2,48,2,1,0,3,277,13,25,37583
27897,70,1,2,3,0,49,11,0,43,0,0,46,1,1,0,3,256,6,20,37584
27906,68,0,4,5,0,54,9,3,20,1,0,46,2,5,0,4,257,9,27,37585
27916,88,8,2,4,1,45,9,2,37,2,1,55,1,0,0,3,281,8,15,37586
27926,87,3,0,3,0,42,3,0,29,1,1,57,1,6,0,8,271,4,26,37587
27937,67,2,1,8,0,35,9,1,51,0,0,67,0,1,0,2,263,4,15,37588
27946,83,2,1,4,0,52,11,0,34,0,1,64,1,2,0,6,279,3,15,37589
27953,73,4,3,11,1,39,5,0,37,0,0,48,1,2,0,2,257,4,27,37590
27962,80,1,6,6,0,53,8,0,34,1,0,49,2,2,0,4,275,4,25,37591
27973,66,6,1,4,0,47,0,6,40,2,0,55,2,4,0,7,267,6,21,37592
27249,106,0,1,5,1,37,1,0,8,0,0,62,21,2,0,2,290,14,30,23899
27269,137,0,4,2,0,17,0,13,0,0,0,46,10,4,0,7,276,13,23,23900
27281,142,2,1,12,1,10,0,1,6,0,0,55,9,1,1,10,293,13,29,23901
27291,130,1,2,2,0,24,2,1,14,0,0,49,13,4,0,5,294,16,31,23902
27301,127,0,3,12,2,14,1,4,9,1,0,67,15,4,0,5,294,7,23,23903
27312,137,2,2,1,1,25,0,1,13,0,0,64,10,3,0,5,297,13,20,23904
27324,123,2,0,7,1,16,1,1,11,1,1,70,1,0,0,10,281,8,28,23905
27337,128,0,8,3,0,13,1,1,4,1,0,52,21,0,1,10,291,12,36,23906
27352,123,0,5,9,2,19,1,2,8,0,0,57,10,2,3,5,278,10,22,23907
27364,145,1,3,4,0,11,0,0,17,0,0,47,11,0,1,5,298,16,37,23908
27374,133,1,5,5,0,18,2,1,8,2,3,60,10,1,1,5,290,19,16,23909
27384,136,0,3,5,1,18,0,1,12,0,0,60,8,0,0,3,300,12,41,23910
27395,118,0,0,9,0,20,3,0,13,0,1,66,15,2,1,9,288,8,23,23911
27407,129,2,8,2,0,30,1,2,5,0,2,58,14,2,0,4,292,7,26,23912
27417,128,1,2,13,1,17,1,0,14,1,0,52,19,2,1,6,293,13,22,23913
27427,110,2,6,1,1,23,1,0,15,1,1,60,18,2,1,5,294,10,37,23914
27438,119,3,4,5,0,23,2,0,18,0,0,52,14,1,2,0,283,9,32,23915
27450,103,1,6,3,1,17,1,0,13,0,0,65,10,1,1,7,266,8,29,23916
27461,117,3,4,10,0,15,1,4,9,0,0,58,12,1,1,3,277,9,30,23917
